,URL,Title,Price
43,https://www.boohoo.com/pantone-straight-leg-jogger/GZZ57225.html?color=152,Pantone Straight Leg Jogger,£20.00
44,https://www.boohoo.com/pantone-straight-leg-jogger/GZZ57225.html?color=102,Pantone Straight Leg Jogger,£20.00
45,/cotton-crinkle-belted-wide-leg-trousers/GZZ54456.html?color=173,Cotton Crinkle Belted Wide Leg Trousers,£25.00
46,/premium-lace-flared-tailored-trousers/GZZ52430.html?color=133,Premium Lace Flared Tailored Trousers,£28.00
47,/distressed-flared-trousers/GZZ53763.html?color=173,Distressed Flared Trousers,£22.00
48,/shard-sequin-high-waisted-wide-leg-trousers/GZZ51361.html?color=173,Shard Sequin High Waisted Wide Leg Trousers,£40.00
49,/cotton-crinkle-relaxed-fit-cargo-trousers/GZZ54454.html?color=173,Cotton Crinkle Relaxed Fit Cargo Trousers,£28.00
50,/tall-split-hem-slim-tailored-high-waisted-trousers/GZZ54733.html?color=535,Tall Split Hem Slim Tailored High Waisted Trousers,£18.00
51,https://www.boohoo.com/high-waist-tapered-tailored-suit-trousers/GZZ10251.html,High Waist Tapered Tailored Suit Trousers,£25.00
52,/high-waisted-pleat-front-tapered-work-trousers/GZZ10244.html?color=508,High Waisted Pleat Front Tapered Work Trousers,£20.00
53,/tailored-wide-leg-trousers/GZZ54872.html?color=137,Tailored Wide Leg Trousers,£25.00
54,/plus-crepe-straight-leg-tailored-trousers/GZZ56792.html?color=155,Plus Crepe Straight Leg Tailored Trousers,£20.00
55,/super-stretch-tapered-tailored-trouser/FZZ77463.html?color=105,Super Stretch Tapered Tailored Trouser,£22.00
56,/structured-seamless-contour-ribbed-leggings/GZZ44021.html?color=167,Structured Seamless Contour Ribbed Leggings,£18.00
57,/tall-pocket-detail-high-waisted-wide-leg-cargo-trousers/GZZ54639.html?color=135,Tall Pocket Detail High Waisted Wide Leg Cargo Trousers,£25.00
58,/petite-straight-leg-parachute-shell-cargo-joggers/GZZ58283.html?color=165,Petite Straight Leg Parachute Shell Cargo Joggers,£20.00
59,/high-waisted-metallic-full-length-trousers/GZZ41582.html?color=105,High Waisted Metallic Full Length Trousers,£30.00
60,https://www.boohoo.com/high-waisted-plisse-cargo-pants/GZZ19424.html?color=106,Plisse Straight Leg Cargo Trouser,£8.00
61,/rib-knit-seam-detail-curved-hem-top-flared-leg-trouser/GZZ39368.html?color=462,Rib Knit Seam Detail Curved Hem Top & Flared Leg Trouser,£10.00
62,https://www.boohoo.com/halterneck-and-split-leggings-knitted-set/FZZ37976.html,Halterneck And Split Leggings Knitted Set,£17.00
63,https://www.boohoo.com/basic-oversized-jogger-/GZZ39535.html?color=167,Beige Basic Oversized Jogger,£9.00
64,/applique-oversized-jogger/GZZ27777.html?color=978,Applique Oversized Jogger,£12.00
65,https://www.boohoo.com/woman-embroidered-regular-joggers/FZZ02763.html?color=173,White Woman Embroidered Regular Joggers,£8.00
66,https://www.boohoo.com/plus-tie-ankle-cargo-trousers-/GZZ18808.html,Plus Tie Ankle Cargo Trousers,£16.00
67,https://www.boohoo.com/woman-embroidered-regular-joggers/FZZ02763.html?color=165,Beige Woman Embroidered Regular Joggers,£8.00
68,https://www.boohoo.com/basic-oversized-jogger-/GZZ39535.html?color=696,Pink Basic Oversized Jogger,£9.00
69,https://www.boohoo.com/basic-oversized-jogger-/GZZ39535.html?color=106,Blue Basic Oversized Jogger,£9.00
70,https://www.boohoo.com/plus-multi-pocket-straight-leg-cargo-trouser/GZZ17758.html,Plus Multi Pocket Straight Leg Cargo Trouser,£15.00
71,https://www.boohoo.com/high-waisted-plisse-cargo-pants/GZZ19424.html?color=105,Plisse Straight Leg Cargo Trouser,£8.00
72,https://www.boohoo.com/woman-embroidered-regular-joggers/FZZ02763.html?color=374,Pink Woman Embroidered Regular Joggers,£8.00
73,https://www.boohoo.com/military-blazer-trouser-suit-set/BOO00049.html,Military Blazer & Trouser Suit Set,£22.00
74,/petite-rib-split-hem-flare/GZZ49420.html?color=105,Petite Rib Split Hem Flare,£12.00
75,/plus-shell-cargo-pocket-straight-leg-trouser-/GZZ53679.html?color=165,Plus Shell Cargo Pocket Straight Leg Trouser,£15.00
76,https://www.boohoo.com/high-waisted-casual-woven-cargo-pants/DZZ12029.html,High Waisted Casual Woven Cargo Pants,£22.40
77,/maternity-2-pack-over-the-bump-leggings/BZZ49827.html?color=105,Maternity 2 Pack Over The Bump Leggings,£11.20
78,/plus-basic-leggings/PZZ10043.html?color=105,Plus Basic Leggings,£8.00
79,/plus-basic-rib-flare-trousers/GZZ40036.html?color=105,Plus Basic Rib Flare Trousers,£15.00
80,https://www.boohoo.com/basics-high-waisted-flared-trousers/GZZ55752.html?color=151,Basics High Waisted Flared Trousers,£10.00
81,https://www.boohoo.com/pantone-straight-leg-jogger/GZZ57225.html?color=119,Pantone Straight Leg Jogger,£20.00
82,/abstract-print-high-waisted-flared-trousers/GZZ55751.html?color=144,Abstract Print High Waisted Flared Trousers,£12.00
83,https://www.boohoo.com/pantone-straight-leg-jogger/GZZ57225.html?color=152,Pantone Straight Leg Jogger,£20.00
84,https://www.boohoo.com/pantone-straight-leg-jogger/GZZ57225.html?color=102,Pantone Straight Leg Jogger,£20.00
85,/cotton-crinkle-belted-wide-leg-trousers/GZZ54456.html?color=173,Cotton Crinkle Belted Wide Leg Trousers,£25.00
86,/premium-lace-flared-tailored-trousers/GZZ52430.html?color=133,Premium Lace Flared Tailored Trousers,£28.00
87,/distressed-flared-trousers/GZZ53763.html?color=173,Distressed Flared Trousers,£22.00
88,/shard-sequin-high-waisted-wide-leg-trousers/GZZ51361.html?color=173,Shard Sequin High Waisted Wide Leg Trousers,£40.00
89,/cotton-crinkle-relaxed-fit-cargo-trousers/GZZ54454.html?color=173,Cotton Crinkle Relaxed Fit Cargo Trousers,£28.00
90,/tall-split-hem-slim-tailored-high-waisted-trousers/GZZ54733.html?color=535,Tall Split Hem Slim Tailored High Waisted Trousers,£18.00
91,https://www.boohoo.com/high-waist-tapered-tailored-suit-trousers/GZZ10251.html,High Waist Tapered Tailored Suit Trousers,£25.00
92,/high-waisted-pleat-front-tapered-work-trousers/GZZ10244.html?color=508,High Waisted Pleat Front Tapered Work Trousers,£20.00
93,/tailored-wide-leg-trousers/GZZ54872.html?color=137,Tailored Wide Leg Trousers,£25.00
94,/plus-crepe-straight-leg-tailored-trousers/GZZ56792.html?color=155,Plus Crepe Straight Leg Tailored Trousers,£20.00
95,/super-stretch-tapered-tailored-trouser/FZZ77463.html?color=105,Super Stretch Tapered Tailored Trouser,£22.00
96,/structured-seamless-contour-ribbed-leggings/GZZ44021.html?color=167,Structured Seamless Contour Ribbed Leggings,£18.00
97,/tall-pocket-detail-high-waisted-wide-leg-cargo-trousers/GZZ54639.html?color=135,Tall Pocket Detail High Waisted Wide Leg Cargo Trousers,£25.00
98,/petite-straight-leg-parachute-shell-cargo-joggers/GZZ58283.html?color=165,Petite Straight Leg Parachute Shell Cargo Joggers,£20.00
99,/high-waisted-metallic-full-length-trousers/GZZ41582.html?color=105,High Waisted Metallic Full Length Trousers,£30.00
100,https://www.boohoo.com/high-waisted-plisse-cargo-pants/GZZ19424.html?color=106,Plisse Straight Leg Cargo Trouser,£8.00
101,https://www.boohoo.com/basic-oversized-jogger-/GZZ39535.html?color=167,Beige Basic Oversized Jogger,£9.00
102,/rib-knit-seam-detail-curved-hem-top-flared-leg-trouser/GZZ39368.html?color=462,Rib Knit Seam Detail Curved Hem Top & Flared Leg Trouser,£10.00
103,https://www.boohoo.com/woman-embroidered-regular-joggers/FZZ02763.html?color=173,White Woman Embroidered Regular Joggers,£8.00
104,https://www.boohoo.com/halterneck-and-split-leggings-knitted-set/FZZ37976.html,Halterneck And Split Leggings Knitted Set,£17.00
105,https://www.boohoo.com/plus-tie-ankle-cargo-trousers-/GZZ18808.html,Plus Tie Ankle Cargo Trousers,£16.00
106,/applique-oversized-jogger/GZZ27777.html?color=978,Applique Oversized Jogger,£12.00
107,https://www.boohoo.com/woman-embroidered-regular-joggers/FZZ02763.html?color=165,Beige Woman Embroidered Regular Joggers,£8.00
108,https://www.boohoo.com/basic-oversized-jogger-/GZZ39535.html?color=696,Pink Basic Oversized Jogger,£9.00
109,https://www.boohoo.com/basic-oversized-jogger-/GZZ39535.html?color=106,Blue Basic Oversized Jogger,£9.00
110,https://www.boohoo.com/plus-multi-pocket-straight-leg-cargo-trouser/GZZ17758.html,Plus Multi Pocket Straight Leg Cargo Trouser,£15.00
111,https://www.boohoo.com/woman-embroidered-regular-joggers/FZZ02763.html?color=374,Pink Woman Embroidered Regular Joggers,£8.00
112,https://www.boohoo.com/high-waisted-plisse-cargo-pants/GZZ19424.html?color=105,Plisse Straight Leg Cargo Trouser,£8.00
113,https://www.boohoo.com/military-blazer-trouser-suit-set/BOO00049.html,Military Blazer & Trouser Suit Set,£22.00
114,/plus-shell-cargo-pocket-straight-leg-trouser-/GZZ53679.html?color=165,Plus Shell Cargo Pocket Straight Leg Trouser,£15.00
115,/petite-rib-split-hem-flare/GZZ49420.html?color=105,Petite Rib Split Hem Flare,£12.00
116,/plus-woven-lightweight-palazzo-trousers/GZZ54190.html?color=165,Plus Woven Lightweight Palazzo Trousers,£22.00
117,/plus-basic-leggings/PZZ10043.html?color=105,Plus Basic Leggings,£8.00
118,https://www.boohoo.com/high-waisted-casual-woven-cargo-pants/DZZ12029.html,High Waisted Casual Woven Cargo Pants,£22.40
119,/plus-basic-rib-flare-trousers/GZZ40036.html?color=105,Plus Basic Rib Flare Trousers,£15.00
120,https://www.boohoo.com/basics-high-waisted-flared-trousers/GZZ55752.html?color=151,Basics High Waisted Flared Trousers,£10.00
121,https://www.boohoo.com/pantone-straight-leg-jogger/GZZ57225.html?color=119,Pantone Straight Leg Jogger,£20.00
122,/abstract-print-high-waisted-flared-trousers/GZZ55751.html?color=144,Abstract Print High Waisted Flared Trousers,£12.00
123,https://www.boohoo.com/pantone-straight-leg-jogger/GZZ57225.html?color=152,Pantone Straight Leg Jogger,£20.00
124,https://www.boohoo.com/pantone-straight-leg-jogger/GZZ57225.html?color=102,Pantone Straight Leg Jogger,£20.00
125,/cotton-crinkle-belted-wide-leg-trousers/GZZ54456.html?color=173,Cotton Crinkle Belted Wide Leg Trousers,£25.00
126,/premium-lace-flared-tailored-trousers/GZZ52430.html?color=133,Premium Lace Flared Tailored Trousers,£28.00
127,/distressed-flared-trousers/GZZ53763.html?color=173,Distressed Flared Trousers,£22.00
128,/shard-sequin-high-waisted-wide-leg-trousers/GZZ51361.html?color=173,Shard Sequin High Waisted Wide Leg Trousers,£40.00
129,/cotton-crinkle-relaxed-fit-cargo-trousers/GZZ54454.html?color=173,Cotton Crinkle Relaxed Fit Cargo Trousers,£28.00
130,/tall-split-hem-slim-tailored-high-waisted-trousers/GZZ54733.html?color=535,Tall Split Hem Slim Tailored High Waisted Trousers,£18.00
131,https://www.boohoo.com/high-waist-tapered-tailored-suit-trousers/GZZ10251.html,High Waist Tapered Tailored Suit Trousers,£25.00
132,/high-waisted-pleat-front-tapered-work-trousers/GZZ10244.html?color=508,High Waisted Pleat Front Tapered Work Trousers,£20.00
133,/tailored-wide-leg-trousers/GZZ54872.html?color=137,Tailored Wide Leg Trousers,£25.00
134,/plus-crepe-straight-leg-tailored-trousers/GZZ56792.html?color=155,Plus Crepe Straight Leg Tailored Trousers,£20.00
135,/super-stretch-tapered-tailored-trouser/FZZ77463.html?color=105,Super Stretch Tapered Tailored Trouser,£22.00
136,/structured-seamless-contour-ribbed-leggings/GZZ44021.html?color=167,Structured Seamless Contour Ribbed Leggings,£18.00
137,/tall-pocket-detail-high-waisted-wide-leg-cargo-trousers/GZZ54639.html?color=135,Tall Pocket Detail High Waisted Wide Leg Cargo Trousers,£25.00
138,/petite-straight-leg-parachute-shell-cargo-joggers/GZZ58283.html?color=165,Petite Straight Leg Parachute Shell Cargo Joggers,£20.00
139,/high-waisted-metallic-full-length-trousers/GZZ41582.html?color=105,High Waisted Metallic Full Length Trousers,£30.00
140,https://www.boohoo.com/high-waisted-plisse-cargo-pants/GZZ19424.html?color=106,Plisse Straight Leg Cargo Trouser,£8.00
141,https://www.boohoo.com/basic-oversized-jogger-/GZZ39535.html?color=167,Beige Basic Oversized Jogger,£9.00
142,/rib-knit-seam-detail-curved-hem-top-flared-leg-trouser/GZZ39368.html?color=462,Rib Knit Seam Detail Curved Hem Top & Flared Leg Trouser,£10.00
143,https://www.boohoo.com/woman-embroidered-regular-joggers/FZZ02763.html?color=173,White Woman Embroidered Regular Joggers,£8.00
144,https://www.boohoo.com/halterneck-and-split-leggings-knitted-set/FZZ37976.html,Halterneck And Split Leggings Knitted Set,£17.00
145,https://www.boohoo.com/plus-tie-ankle-cargo-trousers-/GZZ18808.html,Plus Tie Ankle Cargo Trousers,£16.00
146,/applique-oversized-jogger/GZZ27777.html?color=978,Applique Oversized Jogger,£12.00
147,https://www.boohoo.com/woman-embroidered-regular-joggers/FZZ02763.html?color=165,Beige Woman Embroidered Regular Joggers,£8.00
148,https://www.boohoo.com/basic-oversized-jogger-/GZZ39535.html?color=696,Pink Basic Oversized Jogger,£9.00
149,https://www.boohoo.com/basic-oversized-jogger-/GZZ39535.html?color=106,Blue Basic Oversized Jogger,£9.00
150,/plus-multi-pocket-straight-leg-cargo-trouser/GZZ17758.html?color=197,Plus Multi Pocket Straight Leg Cargo Trouser,£15.00
151,https://www.boohoo.com/woman-embroidered-regular-joggers/FZZ02763.html?color=374,Pink Woman Embroidered Regular Joggers,£8.00
152,https://www.boohoo.com/high-waisted-plisse-cargo-pants/GZZ19424.html?color=105,Plisse Straight Leg Cargo Trouser,£8.00
153,https://www.boohoo.com/military-blazer-trouser-suit-set/BOO00049.html,Military Blazer & Trouser Suit Set,£22.00
154,/plus-shell-cargo-pocket-straight-leg-trouser-/GZZ53679.html?color=165,Plus Shell Cargo Pocket Straight Leg Trouser,£15.00
155,/petite-rib-split-hem-flare/GZZ49420.html?color=105,Petite Rib Split Hem Flare,£12.00
156,/plus-woven-lightweight-palazzo-trousers/GZZ54190.html?color=165,Plus Woven Lightweight Palazzo Trousers,£22.00
157,/plus-basic-leggings/PZZ10043.html?color=105,Plus Basic Leggings,£8.00
158,https://www.boohoo.com/high-waisted-casual-woven-cargo-pants/DZZ12029.html,High Waisted Casual Woven Cargo Pants,£22.40
159,/plus-basic-rib-flare-trousers/GZZ40036.html?color=105,Plus Basic Rib Flare Trousers,£15.00
160,https://www.boohoo.com/basics-high-waisted-flared-trousers/GZZ55752.html?color=151,Basics High Waisted Flared Trousers,£10.00
161,https://www.boohoo.com/pantone-straight-leg-jogger/GZZ57225.html?color=119,Pantone Straight Leg Jogger,£20.00
162,/abstract-print-high-waisted-flared-trousers/GZZ55751.html?color=144,Abstract Print High Waisted Flared Trousers,£12.00
163,https://www.boohoo.com/pantone-straight-leg-jogger/GZZ57225.html?color=152,Pantone Straight Leg Jogger,£20.00
164,https://www.boohoo.com/pantone-straight-leg-jogger/GZZ57225.html?color=102,Pantone Straight Leg Jogger,£20.00
165,/cotton-crinkle-belted-wide-leg-trousers/GZZ54456.html?color=173,Cotton Crinkle Belted Wide Leg Trousers,£25.00
166,/premium-lace-flared-tailored-trousers/GZZ52430.html?color=133,Premium Lace Flared Tailored Trousers,£28.00
167,/distressed-flared-trousers/GZZ53763.html?color=173,Distressed Flared Trousers,£22.00
168,/shard-sequin-high-waisted-wide-leg-trousers/GZZ51361.html?color=173,Shard Sequin High Waisted Wide Leg Trousers,£40.00
169,/cotton-crinkle-relaxed-fit-cargo-trousers/GZZ54454.html?color=173,Cotton Crinkle Relaxed Fit Cargo Trousers,£28.00
170,/tall-split-hem-slim-tailored-high-waisted-trousers/GZZ54733.html?color=535,Tall Split Hem Slim Tailored High Waisted Trousers,£18.00
171,https://www.boohoo.com/high-waist-tapered-tailored-suit-trousers/GZZ10251.html,High Waist Tapered Tailored Suit Trousers,£25.00
172,/high-waisted-pleat-front-tapered-work-trousers/GZZ10244.html?color=508,High Waisted Pleat Front Tapered Work Trousers,£20.00
173,/tailored-wide-leg-trousers/GZZ54872.html?color=137,Tailored Wide Leg Trousers,£25.00
174,/plus-crepe-straight-leg-tailored-trousers/GZZ56792.html?color=155,Plus Crepe Straight Leg Tailored Trousers,£20.00
175,/super-stretch-tapered-tailored-trouser/FZZ77463.html?color=105,Super Stretch Tapered Tailored Trouser,£22.00
176,/structured-seamless-contour-ribbed-leggings/GZZ44021.html?color=167,Structured Seamless Contour Ribbed Leggings,£18.00
177,/tall-pocket-detail-high-waisted-wide-leg-cargo-trousers/GZZ54639.html?color=135,Tall Pocket Detail High Waisted Wide Leg Cargo Trousers,£25.00
178,/petite-straight-leg-parachute-shell-cargo-joggers/GZZ58283.html?color=165,Petite Straight Leg Parachute Shell Cargo Joggers,£20.00
179,/high-waisted-metallic-full-length-trousers/GZZ41582.html?color=105,High Waisted Metallic Full Length Trousers,£30.00
180,https://www.boohoo.com/high-waisted-plisse-cargo-pants/GZZ19424.html?color=106,Plisse Straight Leg Cargo Trouser,£8.00
181,/applique-oversized-jogger/GZZ27777.html?color=978,Applique Oversized Jogger,£12.00
182,https://www.boohoo.com/woman-embroidered-regular-joggers/FZZ02763.html?color=173,White Woman Embroidered Regular Joggers,£8.00
183,https://www.boohoo.com/woman-embroidered-regular-joggers/FZZ02763.html?color=165,Beige Woman Embroidered Regular Joggers,£8.00
184,https://www.boohoo.com/halterneck-and-split-leggings-knitted-set/FZZ37976.html,Halterneck And Split Leggings Knitted Set,£17.00
185,https://www.boohoo.com/basic-oversized-jogger-/GZZ39535.html?color=167,Beige Basic Oversized Jogger,£9.00
186,/rib-knit-seam-detail-curved-hem-top-flared-leg-trouser/GZZ39368.html?color=462,Rib Knit Seam Detail Curved Hem Top & Flared Leg Trouser,£10.00
187,https://www.boohoo.com/plus-tie-ankle-cargo-trousers-/GZZ18808.html,Plus Tie Ankle Cargo Trousers,£16.00
188,https://www.boohoo.com/basic-oversized-jogger-/GZZ39535.html?color=696,Pink Basic Oversized Jogger,£9.00
189,https://www.boohoo.com/woman-embroidered-regular-joggers/FZZ02763.html?color=374,Pink Woman Embroidered Regular Joggers,£8.00
190,https://www.boohoo.com/basic-oversized-jogger-/GZZ39535.html?color=106,Blue Basic Oversized Jogger,£9.00
191,https://www.boohoo.com/plus-multi-pocket-straight-leg-cargo-trouser/GZZ17758.html,Plus Multi Pocket Straight Leg Cargo Trouser,£15.00
192,https://www.boohoo.com/high-waisted-plisse-cargo-pants/GZZ19424.html?color=105,Plisse Straight Leg Cargo Trouser,£8.00
193,https://www.boohoo.com/military-blazer-trouser-suit-set/BOO00049.html,Military Blazer & Trouser Suit Set,£22.00
194,/plus-shell-cargo-pocket-straight-leg-trouser-/GZZ53679.html?color=165,Plus Shell Cargo Pocket Straight Leg Trouser,£15.00
195,/petite-rib-split-hem-flare/GZZ49420.html?color=105,Petite Rib Split Hem Flare,£12.00
196,/maternity-2-pack-over-the-bump-leggings/BZZ49827.html?color=105,Maternity 2 Pack Over The Bump Leggings,£11.20
197,/maternity-over-the-bump-culottes/BZZ46814.html?color=105,Maternity Over The Bump Culottes,£15.00
198,/plus-basic-leggings/PZZ10043.html?color=105,Plus Basic Leggings,£8.00
199,/seamless-ribbed-sculpt-legging-/GZZ27835.html?color=105,Seamless Ribbed Sculpt Legging,£15.00
200,https://www.boohoo.com/basics-high-waisted-flared-trousers/GZZ55752.html?color=151,Basics High Waisted Flared Trousers,£10.00
201,https://www.boohoo.com/pantone-straight-leg-jogger/GZZ57225.html?color=119,Pantone Straight Leg Jogger,£20.00
202,/abstract-print-high-waisted-flared-trousers/GZZ55751.html?color=144,Abstract Print High Waisted Flared Trousers,£12.00
203,https://www.boohoo.com/pantone-straight-leg-jogger/GZZ57225.html?color=152,Pantone Straight Leg Jogger,£20.00
204,https://www.boohoo.com/pantone-straight-leg-jogger/GZZ57225.html?color=102,Pantone Straight Leg Jogger,£20.00
205,/cotton-crinkle-belted-wide-leg-trousers/GZZ54456.html?color=173,Cotton Crinkle Belted Wide Leg Trousers,£25.00
206,/premium-lace-flared-tailored-trousers/GZZ52430.html?color=133,Premium Lace Flared Tailored Trousers,£28.00
207,/distressed-flared-trousers/GZZ53763.html?color=173,Distressed Flared Trousers,£22.00
208,/shard-sequin-high-waisted-wide-leg-trousers/GZZ51361.html?color=173,Shard Sequin High Waisted Wide Leg Trousers,£40.00
209,/cotton-crinkle-relaxed-fit-cargo-trousers/GZZ54454.html?color=173,Cotton Crinkle Relaxed Fit Cargo Trousers,£28.00
210,/tall-split-hem-slim-tailored-high-waisted-trousers/GZZ54733.html?color=535,Tall Split Hem Slim Tailored High Waisted Trousers,£18.00
211,https://www.boohoo.com/high-waist-tapered-tailored-suit-trousers/GZZ10251.html,High Waist Tapered Tailored Suit Trousers,£25.00
212,/high-waisted-pleat-front-tapered-work-trousers/GZZ10244.html?color=508,High Waisted Pleat Front Tapered Work Trousers,£20.00
213,/tailored-wide-leg-trousers/GZZ54872.html?color=137,Tailored Wide Leg Trousers,£25.00
214,/plus-crepe-straight-leg-tailored-trousers/GZZ56792.html?color=155,Plus Crepe Straight Leg Tailored Trousers,£20.00
215,/super-stretch-tapered-tailored-trouser/FZZ77463.html?color=105,Super Stretch Tapered Tailored Trouser,£22.00
216,/structured-seamless-contour-ribbed-leggings/GZZ44021.html?color=167,Structured Seamless Contour Ribbed Leggings,£18.00
217,/tall-pocket-detail-high-waisted-wide-leg-cargo-trousers/GZZ54639.html?color=135,Tall Pocket Detail High Waisted Wide Leg Cargo Trousers,£25.00
218,/petite-straight-leg-parachute-shell-cargo-joggers/GZZ58283.html?color=165,Petite Straight Leg Parachute Shell Cargo Joggers,£20.00
219,/high-waisted-metallic-full-length-trousers/GZZ41582.html?color=105,High Waisted Metallic Full Length Trousers,£30.00
220,https://www.boohoo.com/high-waisted-plisse-cargo-pants/GZZ19424.html?color=106,Plisse Straight Leg Cargo Trouser,£8.00
221,https://www.boohoo.com/basic-oversized-jogger-/GZZ39535.html?color=167,Beige Basic Oversized Jogger,£9.00
222,/rib-knit-seam-detail-curved-hem-top-flared-leg-trouser/GZZ39368.html?color=462,Rib Knit Seam Detail Curved Hem Top & Flared Leg Trouser,£10.00
223,https://www.boohoo.com/woman-embroidered-regular-joggers/FZZ02763.html?color=173,White Woman Embroidered Regular Joggers,£8.00
